Subject#	Target_color	Block#	Trial#	Numerosity	N_target	P_true	P_reported	RT	
8	2	6	536	600	234	0.39	0.49	0.641176	
8	2	6	537	200	106	0.53	0.71	1.45682	
8	2	6	538	300	162	0.54	0.76	1.34733	
8	2	6	539	600	372	0.62	0.72	1.49822	
8	2	6	540	300	3	0.01	0.055	1.80904	
8	2	6	541	500	60	0.12	0.22	6.3593	
8	2	6	542	500	245	0.49	0.47	2.13498	
8	2	6	543	500	340	0.68	0.68	1.69748	
8	2	6	544	600	390	0.65	0.78	0.988128	
8	2	6	545	600	30	0.05	0.12	1.64495	
8	2	6	546	500	415	0.83	0.77	1.30997	
8	2	6	547	300	135	0.45	0.4	2.96492	
8	2	6	548	300	291	0.97	0.88	2.87225	
8	2	6	549	200	86	0.43	0.42	1.28831	
8	2	6	550	500	210	0.42	0.44	0.361519	
8	2	6	551	200	146	0.73	0.76	0.126962	
8	2	6	552	600	90	0.15	0.23	1.7706	
8	2	6	553	400	348	0.87	0.45	8.0952	
8	2	6	554	300	279	0.93	0.91	1.31586	
8	2	6	555	600	24	0.04	0.11	1.47449	
8	2	6	556	600	186	0.31	0.45	0.443445	
8	2	6	557	400	100	0.25	0.23	1.1748	
8	2	6	558	400	136	0.34	0.41	1.09223	
8	2	6	559	400	160	0.4	0.43	1.40726	
8	2	6	560	600	414	0.69	0.76	1.44025	
8	2	6	561	200	18	0.09	0.12	0.577	
8	2	6	562	200	82	0.41	0.34	0.776256	
8	2	6	563	500	175	0.35	0.66	1.5356	
8	2	6	564	600	396	0.66	0.76	0.399272	
8	2	6	565	500	300	0.6	0.76	3.41696	
8	2	6	566	200	112	0.56	0.77	1.09216	
8	2	6	567	600	48	0.08	0.43	0.363163	
8	2	6	568	400	40	0.1	0.23	1.19471	
8	2	6	569	500	305	0.61	0.44	0.839905	
8	2	6	570	400	288	0.72	0.677	3.08099	
8	2	6	571	200	76	0.38	0.38	1.23489	
8	2	6	572	400	340	0.85	0.88	0.355678	
8	2	6	573	200	22	0.11	0.23	3.11317	
8	2	6	574	400	56	0.14	0.22	1.35329	
8	2	6	575	200	104	0.52	0.56	0.478075	
8	2	6	576	500	460	0.92	0.82	0.913602	
8	2	6	577	400	80	0.2	0.35	1.06687	
8	2	6	578	600	264	0.44	0.76	0.639929	
8	2	6	579	400	76	0.19	0.34	0.491407	
8	2	6	580	600	348	0.58	0.76	1.31299	
8	2	6	581	300	234	0.78	0.87	0.450011	
8	2	6	582	600	540	0.9	0.85	0.367269	
8	2	6	583	400	296	0.74	0.82	1.52197	
8	2	6	584	300	39	0.13	0.2	2.05262	
8	2	6	585	500	475	0.95	0.811	3.3929	
8	2	6	586	300	87	0.29	0.45	1.28258	
8	2	6	587	500	350	0.7	0.76	4.45118	
8	2	6	588	400	8	0.02	0.11	1.47418	
8	2	6	589	400	336	0.84	0.87	0.338839	
8	2	6	590	600	288	0.48	0.45	3.76848	
8	2	6	591	300	267	0.89	0.89	1.57003	
8	2	6	592	500	160	0.32	0.41	1.55059	
8	2	6	593	200	42	0.21	0.21	2.1412	
8	2	6	594	600	36	0.06	0.33	1.99149	
8	2	6	595	300	84	0.28	0.32	1.06229	
8	2	6	596	600	216	0.36	0.44	0.783539	
8	2	6	597	300	189	0.63	0.44	1.42854	
8	2	6	598	300	99	0.33	0.44	5.44344	
8	2	6	599	200	48	0.24	0.32	0.377827	
8	2	6	600	200	46	0.23	0.23	1.17564	
8	2	7	601	300	195	0.65	0.76	0.867571	
8	2	7	602	400	148	0.37	0.55	0.0784854	
8	2	7	603	600	60	0.1	0.44	0.778742	
8	2	7	604	200	32	0.16	0.21	0.861898	
8	2	7	605	200	94	0.47	0.34	0.853003	
8	2	7	606	500	310	0.62	0.76	0.476098	
8	2	7	607	600	258	0.43	0.77	0.783418	
8	2	7	608	300	291	0.97	0.95	0.946944	
8	2	7	609	500	75	0.15	0.32	0.520009	
8	2	7	610	400	88	0.22	0.33	0.405171	
8	2	7	611	600	420	0.7	0.82	0.884258	
8	2	7	612	200	112	0.56	0.76	1.6874	
8	2	7	613	200	138	0.69	0.82	0.922371	
8	2	7	614	200	36	0.18	0.24	0.631497	
8	2	7	615	200	56	0.28	0.41	1.28885	
8	2	7	616	600	366	0.61	0.78	1.66384	
8	2	7	617	300	72	0.24	0.35	0.824444	
8	2	7	618	200	196	0.98	0.98	0.708836	
8	2	7	619	300	246	0.82	0.87	0.733982	
8	2	7	620	200	76	0.38	0.35	0.911853	
8	2	7	621	400	332	0.83	0.75	0.686678	
8	2	7	622	400	204	0.51	0.45	1.11401	
8	2	7	623	300	3	0.01	0.02	2.54489	
8	2	7	624	500	400	0.8	0.78	1.12917	
8	2	7	625	200	80	0.4	0.35	1.60061	
8	2	7	626	200	156	0.78	0.45	2.53874	
8	2	7	627	600	126	0.21	0.402	1.91351	
8	2	7	628	200	176	0.88	0.4	4.39948	
8	2	7	629	600	270	0.45	0.42	1.54799	
8	2	7	630	400	124	0.31	0.41	1.72487	
8	2	7	631	500	275	0.55	0.42	3.65772	
8	2	7	632	400	284	0.71	0.43	0.909257	
8	2	7	633	400	200	0.5	0.44	1.05235	
8	2	7	634	200	144	0.72	0.44	1.41555	
8	2	7	635	300	222	0.74	0.76	0.606256	
8	2	7	636	300	21	0.07	0.2	0.691736	
8	2	7	637	600	360	0.6	0.76	0.364875	
8	2	7	638	200	182	0.91	0.87	1.46059	
8	2	7	639	400	156	0.39	0.23	3.67925	
8	2	7	640	200	126	0.63	0.45	1.74278	
8	2	7	641	500	10	0.02	0.11	3.32932	
8	2	7	642	300	87	0.29	0.43	0.54295	
8	2	7	643	400	256	0.64	0.76	0.75675	
8	2	7	644	300	138	0.46	0.44	1.11199	
8	2	7	645	400	228	0.57	0.45	1.96713	
8	2	7	646	400	236	0.59	0.76	0.353781	
8	2	7	647	600	36	0.06	0.35	0.273414	
8	2	7	648	500	85	0.17	0.33	0.783176	
8	2	7	649	300	108	0.36	0.45	0.760698	
8	2	7	650	600	156	0.26	0.45	1.21997	
8	2	7	651	500	425	0.85	0.36	0.263075	
8	2	7	652	300	297	0.99	0.98	0.688372	
8	2	7	653	500	365	0.73	0.86	0.658004	
8	2	7	654	300	270	0.9	0.89	2.74327	
8	2	7	655	300	90	0.3	0.34	0.583267	
8	2	7	656	400	372	0.93	0.89	1.89872	
8	2	7	657	600	402	0.67	0.76	0.516747	
8	2	7	658	500	170	0.34	0.34	0.786288	
8	2	7	659	600	534	0.89	0.85	1.57783	
8	2	7	660	300	282	0.94	0.92	1.76058	
8	2	7	661	300	75	0.25	0.25	0.441037	
8	2	7	662	200	26	0.13	0.32	0.940522	
8	2	7	663	500	100	0.2	0.43	0.1919	
8	2	7	664	500	245	0.49	0.62	0.541338	
8	2	7	665	400	272	0.68	0.75	0.883097	
8	2	7	666	500	405	0.81	0.82	0.618424	
8	2	7	667	500	220	0.44	0.76	1.46388	
8	2	7	668	600	396	0.66	0.72	1.09871	
8	2	7	669	600	72	0.12	0.43	1.30185	
8	2	7	670	500	270	0.54	0.52	2.24481	
8	2	7	671	400	348	0.87	0.76	2.05905	
8	2	7	672	400	56	0.14	0.12	0.839453	
8	2	7	673	500	385	0.77	0.75	0.116692	
8	2	7	674	200	152	0.76	0.677	2.03459	
8	2	7	675	600	576	0.96	0.87	1.13305	
8	2	7	676	400	132	0.33	0.43	2.61611	
8	2	7	677	600	192	0.32	0.42	1.2814	
8	2	7	678	200	38	0.19	0.12	0.307534	
8	2	7	679	300	276	0.92	0.86	0.753047	
8	2	7	680	500	395	0.79	0.88	0.358652	
8	2	7	681	200	46	0.23	0.102	0.521068	
8	2	7	682	400	44	0.11	0.11	0.313363	
8	2	7	683	400	192	0.48	0.32	0.440993	
8	2	7	684	600	252	0.42	0.43	0.416519	
8	2	7	685	200	82	0.41	0.44	1.94231	
8	2	7	686	500	40	0.08	0.37	5.87955	
8	2	7	687	500	475	0.95	0.82	0.355049	
8	2	7	688	200	150	0.75	0.76	1.40456	
8	2	7	689	300	252	0.84	0.72	1.4953	
8	2	7	690	300	159	0.53	0.76	1.63	
8	2	7	691	600	18	0.03	0.32	0.914944	
8	2	7	692	600	24	0.04	0.21	0.704452	
8	2	7	693	400	36	0.09	0.11	0.333985	
8	2	7	694	500	290	0.58	0.68	0.937486	
8	2	7	695	300	150	0.5	0.71	1.23235	
8	2	7	696	600	210	0.35	0.67	1.43543	
8	2	7	697	500	260	0.52	0.76	1.52426	
8	2	7	698	400	20	0.05	0.24	0.835192	
8	2	7	699	600	162	0.27	0.35	0.562397	
8	2	7	700	300	258	0.86	0.68	0.8799	
8	2	8	701	200	156	0.78	0.86	1.17198	
8	2	8	702	600	366	0.61	0.68	1.20777	
8	2	8	703	500	445	0.89	0.78	0.140049	
8	2	8	704	600	30	0.05	0.13	1.22154	
8	2	8	705	500	125	0.25	0.42	0.448534	
8	2	8	706	500	385	0.77	0.82	0.888286	
8	2	8	707	200	16	0.08	0.08	1.31162	
8	2	8	708	500	90	0.18	0.1	1.62477	
8	2	8	709	500	75	0.15	0.11	0.36917	
8	2	8	710	600	72	0.12	0.32	0.300987	
8	2	8	711	300	57	0.19	0.25	1.10238	
8	2	8	712	200	80	0.4	0.67	2.0593	
8	2	8	713	600	480	0.8	0.75	0.469981	
8	2	8	714	400	84	0.21	0.72	4.7833	
8	2	8	715	500	115	0.23	0.42	2.25021	
8	2	8	716	200	146	0.73	0.72	0.348737	
8	2	8	717	500	355	0.71	0.82	1.70027	
8	2	8	718	400	24	0.06	0.21	2.50878	
8	2	8	719	300	165	0.55	0.68	1.0911	
8	2	8	720	300	126	0.42	0.76	1.66426	
8	2	8	721	600	540	0.9	0.75	0.858738	
8	2	8	722	400	64	0.16	0.35	0.314259	
8	2	8	723	500	440	0.88	0.75	1.42366	
8	2	8	724	600	336	0.56	0.42	5.74342	
8	2	8	725	300	261	0.87	0.76	4.47153	
8	2	8	726	300	66	0.22	0.34	0.93665	
8	2	8	727	200	52	0.26	0.24	0.783975	
8	2	8	728	600	570	0.95	0.82	0.773575	
8	2	8	729	300	207	0.69	0.62	0.871868	
8	2	8	730	500	330	0.66	0.76	1.73572	
8	2	8	731	300	12	0.04	0.11	0.814688	
8	2	8	732	500	410	0.82	0.02	0.889425	
8	2	8	733	600	510	0.85	0.92	1.03715	
8	2	8	734	600	354	0.59	0.72	0.836506	
8	2	8	735	200	60	0.3	0.34	1.80781	
8	2	8	736	400	204	0.51	0.45	1.87037	
8	2	8	737	600	294	0.49	0.42	1.38658	
8	2	8	738	200	20	0.1	0.12	1.47458	
8	2	8	739	600	378	0.63	0.45	6.60891	
8	2	8	740	400	108	0.27	0.24	1.00415	
8	2	8	741	200	22	0.11	0.22	1.52952	
8	2	8	742	500	470	0.94	0.89	1.36023	
8	2	8	743	400	368	0.92	0.92	1.76919	
8	2	8	744	200	140	0.7	0.79	2.87978	
8	2	8	745	300	135	0.45	0.38	1.39566	
8	2	8	746	400	240	0.6	0.69	3.12836	
8	2	8	747	400	144	0.36	0.22	4.0087	
8	2	8	748	300	21	0.07	0.12	0.393708	
8	2	8	749	400	232	0.58	0.76	1.30514	
8	2	8	750	400	152	0.38	0.72	0.298066	
8	2	8	751	200	106	0.53	0.76	1.7497	
8	2	8	752	300	228	0.76	0.82	0.248374	
8	2	8	753	400	184	0.46	0.76	1.86016	
8	2	8	754	200	150	0.75	0.81	0.456859	
8	2	8	755	200	40	0.2	0.13	0.288606	
8	2	8	756	400	112	0.28	0.45	1.20609	
8	2	8	757	200	136	0.68	0.76	1.93314	
8	2	8	758	500	420	0.84	0.82	0.317738	
8	2	8	759	600	246	0.41	0.76	1.50514	
8	2	8	760	300	156	0.52	0.72	0.674179	
8	2	8	761	300	258	0.86	0.73	2.54338	
8	2	8	762	500	455	0.91	0.92	0.361359	
8	2	8	763	300	150	0.5	0.72	4.45294	
8	2	8	764	600	84	0.14	0.42	3.64201	
8	2	8	765	500	490	0.98	0.91	1.84555	
8	2	8	766	300	141	0.47	0.42	1.76606	
8	2	8	767	300	96	0.32	0.37	1.29484	
8	2	8	768	300	99	0.33	0.44	1.01564	
8	2	8	769	500	495	0.99	0.44	5.17281	
8	2	8	770	400	296	0.74	0.23	5.00331	
8	2	8	771	600	210	0.35	0.1	8.07577	
8	2	8	772	300	243	0.81	0.76	0.154383	
8	2	8	773	600	54	0.09	0.23	0.370132	
8	2	8	774	600	234	0.39	0.42	0.405633	
8	2	8	775	500	415	0.83	0.61	0.747149	
8	2	8	776	400	136	0.34	0.42	3.0747	
8	2	8	777	500	10	0.02	0.12	0.392571	
8	2	8	778	600	258	0.43	0.64	2.25781	
8	2	8	779	400	388	0.97	0.89	1.40216	
8	2	8	780	600	558	0.93	0.88	0.177051	
8	2	8	781	400	68	0.17	0.34	2.20854	
8	2	8	782	200	130	0.65	0.45	3.37488	
8	2	8	783	500	65	0.13	0.21	0.761245	
8	2	8	784	600	222	0.37	0.44	0.009651	
8	2	8	785	200	58	0.29	0.34	0.885032	
8	2	8	786	200	134	0.67	0.72	1.62641	
8	2	8	787	300	171	0.57	0.77	1.38302	
8	2	8	788	600	144	0.24	0.43	1.14617	
8	2	8	789	500	240	0.48	0.75	0.927214	
8	2	8	790	400	248	0.62	0.71	2.71456	
8	2	8	791	200	158	0.79	0.82	2.00623	
8	2	8	792	400	4	0.01	0.04	4.15276	
8	2	8	793	300	9	0.03	0.04	1.33787	
8	2	8	794	200	62	0.31	0.75	0.753301	
8	2	8	795	200	192	0.96	0.94	0.890462	
8	2	8	796	400	256	0.64	0.75	1.03552	
8	2	8	797	200	100	0.5	0.75	1.50088	
8	2	8	798	500	270	0.54	0.75	0.759559	
8	2	8	799	400	288	0.72	0.82	1.06231	
8	2	8	800	300	132	0.44	0.42	0.602377	
