Subject#	Target_color	Block#	Trial#	Numerosity	N_target	P_true	P_reported	RT	
3	1	6	534	600	96	0.16	0.3	0.95927	
3	1	6	535	500	305	0.61	0.5	0.00300941	
3	1	6	536	200	52	0.26	0.4	0.810043	
3	1	6	537	200	180	0.9	0.97	0.443425	
3	1	6	538	600	360	0.6	0.8	1.08768	
3	1	6	539	300	66	0.22	0.3	0.710462	
3	1	6	540	300	87	0.29	0.5	0.748117	
3	1	6	541	600	60	0.1	0.2	1.81135	
3	1	6	542	600	558	0.93	0.9	1.6304	
3	1	6	543	500	280	0.56	0.55	0.4432	
3	1	6	544	300	276	0.92	0.8	0.72837	
3	1	6	545	200	72	0.36	0.5	7.26148	
3	1	6	546	600	498	0.83	0.87	1.1325	
3	1	6	547	600	570	0.95	0.99	0.259073	
3	1	6	548	200	80	0.4	0.5	1.62497	
3	1	6	549	600	408	0.68	0.5	0.489691	
3	1	6	550	300	114	0.38	0.5	0.437281	
3	1	6	551	500	350	0.7	0.7	0.142991	
3	1	6	552	400	80	0.2	0.2	0.416817	
3	1	6	553	200	182	0.91	0.91	0.534725	
3	1	6	554	400	396	0.99	0.99	1.06703	
3	1	6	555	500	90	0.18	0.3	2.45806	
3	1	6	556	400	188	0.47	0.47	1.2422	
3	1	6	557	400	284	0.71	0.6	1.05915	
3	1	6	558	200	192	0.96	0.96	0.723154	
3	1	6	559	300	93	0.31	0.2	1.35709	
3	1	6	560	600	150	0.25	0.3	0.413971	
3	1	6	561	500	140	0.28	0.3	0.0255107	
3	1	6	562	400	232	0.58	0.55	0.754767	
3	1	6	563	500	60	0.12	0.2	1.61687	
3	1	6	564	300	162	0.54	0.2	1.49366	
3	1	6	565	400	176	0.44	0.5	0.516644	
3	1	6	566	300	195	0.65	0.6	1.88417	
3	1	6	567	200	168	0.84	0.86	0.798578	
3	1	6	568	500	265	0.53	0.6	0.67251	
3	1	6	569	500	75	0.15	0.2	0.419861	
3	1	6	570	300	153	0.51	0.4	0.431507	
3	1	6	571	400	248	0.62	0.6	0.768056	
3	1	6	572	500	195	0.39	0.5	0.00300272	
3	1	6	573	400	352	0.88	0.9	1.09924	
3	1	6	574	300	9	0.03	0.01	0.326276	
3	1	6	575	300	6	0.02	0.01	0.412166	
3	1	6	576	500	5	0.01	0.01	0.347724	
3	1	6	577	300	156	0.52	0.5	1.54157	
3	1	6	578	400	76	0.19	0.3	0.466407	
3	1	6	579	200	54	0.27	0.3	1.28227	
3	1	6	580	400	348	0.87	0.9	2.78705	
3	1	6	581	200	188	0.94	0.99	1.29717	
3	1	6	582	500	275	0.55	0.7	1.83994	
3	1	6	583	600	36	0.06	0.3	0.522662	
3	1	6	584	500	20	0.04	0.2	0.680037	
3	1	6	585	600	510	0.85	0.8	1.97166	
3	1	6	586	300	33	0.11	0.1	0.946125	
3	1	6	587	300	123	0.41	0.5	0.411169	
3	1	6	588	500	405	0.81	0.89	1.08446	
3	1	6	589	600	222	0.37	0.5	0.761867	
3	1	6	590	200	146	0.73	0.7	2.54901	
3	1	6	591	200	132	0.66	0.6	1.5053	
3	1	6	592	400	200	0.5	0.55	0.620358	
3	1	6	593	400	136	0.34	0.5	1.21868	
3	1	6	594	500	410	0.82	0.8	0.501236	
3	1	6	595	600	288	0.48	0.5	0.00299859	
3	1	6	596	400	196	0.49	0.5	0.0792821	
3	1	6	597	300	258	0.86	0.8	0.470785	
3	1	6	598	600	276	0.46	0.5	0.4684	
3	1	6	599	400	68	0.17	0.3	0.402014	
3	1	6	600	300	189	0.63	0.7	1.02775	
3	1	7	601	600	318	0.53	0.6	0.74061	
3	1	7	602	500	390	0.78	0.9	0.00302069	
3	1	7	603	300	48	0.16	0.2	0.625932	
3	1	7	604	400	356	0.89	0.9	0.483653	
3	1	7	605	400	280	0.7	0.8	0.88113	
3	1	7	606	500	190	0.38	0.5	0.308725	
3	1	7	607	500	475	0.95	0.99	0.262514	
3	1	7	608	300	276	0.92	0.98	0.284338	
3	1	7	609	400	232	0.58	0.7	1.12717	
3	1	7	610	200	60	0.3	0.2	0.335578	
3	1	7	611	600	66	0.11	0.2	1.69735	
3	1	7	612	300	192	0.64	0.4	0.164308	
3	1	7	613	400	184	0.46	0.5	0.45007	
3	1	7	614	300	258	0.86	0.85	1.80963	
3	1	7	615	400	332	0.83	0.8	0.187993	
3	1	7	616	400	196	0.49	0.5	0.00301252	
3	1	7	617	400	12	0.03	0.01	0.397465	
3	1	7	618	300	123	0.41	0.3	0.935288	
3	1	7	619	500	90	0.18	0.2	0.690989	
3	1	7	620	200	52	0.26	0.36	1.17768	
3	1	7	621	300	261	0.87	0.9	0.0411328	
3	1	7	622	400	216	0.54	0.9	1.29484	
3	1	7	623	500	110	0.22	0.37	0.636937	
3	1	7	624	300	297	0.99	0.999	1.39025	
3	1	7	625	400	176	0.44	0.56	0.878613	
3	1	7	626	200	112	0.56	0.47	1.44011	
3	1	7	627	400	252	0.63	0.6	1.51871	
3	1	7	628	200	20	0.1	0.2	2.80695	
3	1	7	629	500	75	0.15	0.3	1.49904	
3	1	7	630	300	273	0.91	0.8	0.723829	
3	1	7	631	500	295	0.59	0.6	0.408748	
3	1	7	632	600	168	0.28	0.4	0.946656	
3	1	7	633	200	100	0.5	0.05	0.21605	
3	1	7	634	400	100	0.25	0.45	0.855331	
3	1	7	635	200	24	0.12	0.1	1.39182	
3	1	7	636	600	312	0.52	0.7	0.301062	
3	1	7	637	300	243	0.81	0.9	1.18867	
3	1	7	638	500	20	0.04	0.1	0.617605	
3	1	7	639	600	372	0.62	0.8	0.131221	
3	1	7	640	400	76	0.19	0.2	0.62907	
3	1	7	641	200	168	0.84	0.8	0.164674	
3	1	7	642	500	355	0.71	0.9	0.530246	
3	1	7	643	300	102	0.34	0.4	1.2419	
3	1	7	644	300	111	0.37	0.3	0.339165	
3	1	7	645	200	78	0.39	0.5	0.706686	
3	1	7	646	400	20	0.05	0.05	0.524346	
3	1	7	647	200	48	0.24	0.3	0.985394	
3	1	7	648	600	102	0.17	0.3	0.992664	
3	1	7	649	300	291	0.97	0.98	2.06604	
3	1	7	650	600	192	0.32	0.47	0.877192	
3	1	7	651	200	176	0.88	0.92	2.7244	
3	1	7	652	200	158	0.79	0.89	1.46336	
3	1	7	653	200	4	0.02	0.01	1.61017	
3	1	7	654	300	63	0.21	0.1	3.85697	
3	1	7	655	400	24	0.06	0.1	0.704512	
3	1	7	656	600	288	0.48	0.5	0.576962	
3	1	7	657	300	198	0.66	0.7	0.206708	
3	1	7	658	500	210	0.42	0.5	0.00301393	
3	1	7	659	500	365	0.73	0.8	0.710414	
3	1	7	660	300	204	0.68	0.8	2.65331	
3	1	7	661	200	148	0.74	0.87	0.930702	
3	1	7	662	300	81	0.27	0.48	1.13633	
3	1	7	663	400	160	0.4	0.5	0.212571	
3	1	7	664	500	425	0.85	0.9	2.35424	
3	1	7	665	500	45	0.09	0.2	1.24248	
3	1	7	666	500	465	0.93	0.91	1.90559	
3	1	7	667	600	330	0.55	0.5	0.383822	
3	1	7	668	300	231	0.77	0.7	1.85735	
3	1	7	669	600	390	0.65	0.8	0.640049	
3	1	7	670	600	450	0.75	0.7	1.24768	
3	1	7	671	200	120	0.6	0.55	0.530331	
3	1	7	672	200	28	0.14	0.2	1.01773	
3	1	7	673	300	39	0.13	0.2	0.251159	
3	1	7	674	600	174	0.29	0.3	1.47799	
3	1	7	675	600	492	0.82	0.8	0.682877	
3	1	7	676	600	42	0.07	0.1	0.700588	
3	1	7	677	400	188	0.47	0.5	0.365203	
3	1	7	678	500	255	0.51	0.5	0.215778	
3	1	7	679	500	345	0.69	0.67	1.24154	
3	1	7	680	200	196	0.98	0.999	0.862451	
3	1	7	681	400	132	0.33	0.5	1.30548	
3	1	7	682	600	480	0.8	0.8	0.538668	
3	1	7	683	400	288	0.72	0.6	0.784274	
3	1	7	684	400	124	0.31	0.5	0.609825	
3	1	7	685	500	285	0.57	0.67	1.6094	
3	1	7	686	600	138	0.23	0.45	0.101573	
3	1	7	687	200	86	0.43	0.45	0.769678	
3	1	7	688	300	24	0.08	0.1	0.99912	
3	1	7	689	500	180	0.36	0.5	0.907622	
3	1	7	690	500	225	0.45	0.5	0.344957	
3	1	7	691	500	100	0.2	0.4	1.06011	
3	1	7	692	600	402	0.67	0.8	0.785539	
3	1	7	693	200	100	0.5	0.5	0.292956	
3	1	7	694	200	180	0.9	0.99	0.178105	
3	1	7	695	600	456	0.76	0.89	0.337821	
3	1	7	696	600	564	0.94	0.9	1.00906	
3	1	7	697	600	576	0.96	0.9	0.224322	
3	1	7	698	300	105	0.35	0.5	1.20204	
3	1	7	699	400	4	0.01	0.2	1.39334	
3	1	7	700	200	122	0.61	0.6	0.513828	
3	1	8	701	200	10	0.05	0.2	1.20577	
3	1	8	702	400	192	0.48	0.5	0.719858	
3	1	8	703	300	114	0.38	0.5	0.287833	
3	1	8	704	300	120	0.4	0.5	0.281609	
3	1	8	705	200	44	0.22	0.3	0.639356	
3	1	8	706	200	122	0.61	0.6	0.378993	
3	1	8	707	300	258	0.86	0.98	0.660323	
3	1	8	708	300	69	0.23	0.47	1.50141	
3	1	8	709	400	208	0.52	0.67	2.90766	
3	1	8	710	500	445	0.89	0.9	1.48172	
3	1	8	711	500	330	0.66	0.8	2.56062	
3	1	8	712	500	195	0.39	0.5	0.00306617	
3	1	8	713	600	582	0.97	0.9	0.284693	
3	1	8	714	500	420	0.84	0.9	0.04213	
3	1	8	715	500	210	0.42	0.5	0.208138	
3	1	8	716	300	219	0.73	0.7	1.42781	
3	1	8	717	400	252	0.63	0.5	0.00494341	
3	1	8	718	600	60	0.1	0.3	1.00147	
3	1	8	719	500	345	0.69	0.6	1.87472	
3	1	8	720	300	63	0.21	0.1	0.189617	
3	1	8	721	500	495	0.99	0.999	1.34545	
3	1	8	722	600	264	0.44	0.49	1.74442	
3	1	8	723	200	140	0.7	0.6	2.52687	
3	1	8	724	600	90	0.15	0.2	0.21707	
3	1	8	725	300	225	0.75	0.06	1.66516	
3	1	8	726	400	216	0.54	0.5	0.834261	
3	1	8	727	500	300	0.6	0.7	2.44167	
3	1	8	728	200	4	0.02	0.01	0.603924	
3	1	8	729	200	196	0.98	0.99	0.475604	
3	1	8	730	400	120	0.3	0.46	1.62716	
3	1	8	731	300	105	0.35	0.5	0.253401	
3	1	8	732	600	408	0.68	0.7	0.406926	
3	1	8	733	600	306	0.51	0.5	0.00309737	
3	1	8	734	200	26	0.13	0.2	1.94252	
3	1	8	735	400	172	0.43	0.5	0.380933	
3	1	8	736	400	256	0.64	0.6	0.616419	
3	1	8	737	600	510	0.85	0.8	1.09394	
3	1	8	738	400	228	0.57	0.5	1.09921	
3	1	8	739	400	4	0.01	0.01	1.43425	
3	1	8	740	300	123	0.41	0.5	0.104348	
3	1	8	741	200	8	0.04	0.005	2.99193	
3	1	8	742	200	62	0.31	0.4	0.963894	
3	1	8	743	300	282	0.94	0.9	1.54122	
3	1	8	744	500	250	0.5	0.6	0.445973	
3	1	8	745	200	182	0.91	0.9	0.75917	
3	1	8	746	600	528	0.88	0.9	0.296395	
3	1	8	747	500	145	0.29	0.46	1.17624	
3	1	8	748	600	216	0.36	0.49	1.74703	
3	1	8	749	600	372	0.62	0.6	1.03072	
3	1	8	750	200	164	0.82	0.89	3.08968	
3	1	8	751	400	12	0.03	0.2	0.490348	
3	1	8	752	600	168	0.28	0.46	0.779986	
3	1	8	753	300	36	0.12	0.4	7.51675	
3	1	8	754	600	96	0.16	0.2	1.53002	
3	1	8	755	400	316	0.79	0.7	0.518885	
3	1	8	756	200	98	0.49	0.5	0.386482	
3	1	8	757	300	165	0.55	0.5	0.220159	
3	1	8	758	400	296	0.74	0.7	0.955714	
3	1	8	759	400	268	0.67	0.8	1.86223	
3	1	8	760	400	148	0.37	0.5	0.759857	
3	1	8	761	500	385	0.77	0.8	0.753288	
3	1	8	762	200	106	0.53	0.5	0.968625	
3	1	8	763	400	36	0.09	0.2	1.4181	
3	1	8	764	400	324	0.81	0.8	1.38492	
3	1	8	765	300	24	0.08	0.01	0.427868	
3	1	8	766	400	24	0.06	0.1	2.02371	
3	1	8	767	200	144	0.72	0.8	2.66582	
3	1	8	768	600	390	0.65	0.5	0.224337	
3	1	8	769	600	102	0.17	0.3	2.02207	
3	1	8	770	200	156	0.78	0.8	0.79252	
3	1	8	771	300	168	0.56	0.8	1.93593	
3	1	8	772	500	465	0.93	0.9	0.268569	
3	1	8	773	400	360	0.9	0.99	1.31727	
3	1	8	774	400	72	0.18	0.2	2.34972	
3	1	8	775	500	135	0.27	0.36	0.896399	
3	1	8	776	600	114	0.19	0.26	1.33086	
3	1	8	777	200	94	0.47	0.49	0.848992	
3	1	8	778	600	552	0.92	0.8	0.73492	
3	1	8	779	300	78	0.26	0.48	0.550386	
3	1	8	780	300	42	0.14	0.3	0.689108	
3	1	8	781	200	190	0.95	0.9	1.09466	
3	1	8	782	500	380	0.76	0.8	1.79427	
3	1	8	783	500	230	0.46	0.6	2.75321	
3	1	8	784	500	480	0.96	0.9	0.771268	
3	1	8	785	400	180	0.45	0.5	0.549902	
3	1	8	786	500	250	0.5	0.5	0.0492846	
3	1	8	787	600	150	0.25	0.34	0.760139	
3	1	8	788	600	66	0.11	0.1	0.520219	
3	1	8	789	600	426	0.71	0.5	2.08636	
3	1	8	790	600	42	0.07	0.1	0.290567	
3	1	8	791	500	435	0.87	0.9	0.718451	
3	1	8	792	300	102	0.34	0.5	0.0230708	
3	1	8	793	200	40	0.2	0.2	1.10082	
3	1	8	794	300	177	0.59	0.6	0.380032	
3	1	8	795	200	116	0.58	0.8	2.65761	
3	1	8	796	300	99	0.33	0.3	0.289278	
3	1	8	797	500	415	0.83	0.89	3.63733	
3	1	8	798	200	48	0.24	0.3	1.18711	
3	1	8	799	500	160	0.32	0.5	0.828285	
3	1	8	800	300	240	0.8	0.89	0.969667	
