Subject#	Target_color	Block#	Trial#	Numerosity	N_target	P_true	P_reported	RT	
4	2	6	536	300	150	0.5	0.501	0.846088	
4	2	6	537	400	364	0.91	0.68	0.976868	
4	2	6	538	500	465	0.93	0.79	0.25987	
4	2	6	539	200	20	0.1	0.33	1.28533	
4	2	6	540	300	288	0.96	0.89	0.790325	
4	2	6	541	300	123	0.41	0.49	1.25949	
4	2	6	542	200	162	0.81	0.66	1.79467	
4	2	6	543	500	295	0.59	0.45	1.18269	
4	2	6	544	500	70	0.14	0.33	0.202074	
4	2	6	545	400	340	0.85	0.7	0.527404	
4	2	6	546	200	92	0.46	0.44	0.764872	
4	2	6	547	300	54	0.18	0.38	0.349623	
4	2	6	548	500	460	0.92	0.735	1.1251	
4	2	6	549	500	415	0.83	0.77	0.727647	
4	2	6	550	300	33	0.11	0.33	1.42814	
4	2	6	551	400	92	0.23	0.38	0.256916	
4	2	6	552	600	390	0.65	0.6	1.02039	
4	2	6	553	300	75	0.25	0.4	0.49733	
4	2	6	554	600	372	0.62	0.56	0.916755	
4	2	6	555	600	324	0.54	0.57	0.801515	
4	2	6	556	300	3	0.01	0.05	1.16073	
4	2	6	557	200	58	0.29	0.49	1.35973	
4	2	6	558	500	345	0.69	0.62	1.57453	
4	2	6	559	300	96	0.32	0.39	1.86015	
4	2	6	560	600	534	0.89	0.76	1.12456	
4	2	6	561	400	252	0.63	0.66	3.31519	
4	2	6	562	200	102	0.51	0.58	0.656958	
4	2	6	563	400	140	0.35	0.41	0.895974	
4	2	6	564	500	100	0.2	0.36	0.378561	
4	2	6	565	200	90	0.45	0.44	0.419602	
4	2	6	566	500	40	0.08	0.25	0.0346623	
4	2	6	567	200	172	0.86	0.75	0.634448	
4	2	6	568	500	245	0.49	0.49	1.09761	
4	2	6	569	200	24	0.12	0.32	0.672702	
4	2	6	570	400	348	0.87	0.8	0.443786	
4	2	6	571	600	582	0.97	0.88	0.303378	
4	2	6	572	500	135	0.27	0.34	1.73063	
4	2	6	573	400	28	0.07	0.25	1.18113	
4	2	6	574	200	142	0.71	0.65	0.474203	
4	2	6	575	600	240	0.4	0.4	0.690307	
4	2	6	576	500	10	0.02	0.15	0.501341	
4	2	6	577	600	366	0.61	0.49	0.62688	
4	2	6	578	400	396	0.99	0.95	0.262338	
4	2	6	579	400	220	0.55	0.51	1.07201	
4	2	6	580	500	385	0.77	0.67	0.294567	
4	2	6	581	600	30	0.05	0.27	0.988287	
4	2	6	582	500	170	0.34	0.29	0.729008	
4	2	6	583	400	280	0.7	0.65	1.3143	
4	2	6	584	600	168	0.28	0.4	1.74847	
4	2	6	585	400	144	0.36	0.42	1.44918	
4	2	6	586	300	216	0.72	0.7	0.517662	
4	2	6	587	300	201	0.67	0.6	0.725163	
4	2	6	588	300	270	0.9	0.8	0.274329	
4	2	6	589	400	224	0.56	0.49	0.575958	
4	2	6	590	200	76	0.38	0.4	0.779113	
4	2	6	591	500	390	0.78	0.75	0.760193	
4	2	6	592	600	342	0.57	0.65	1.36139	
4	2	6	593	400	292	0.73	0.65	0.926392	
4	2	6	594	400	192	0.48	0.475	0.800994	
4	2	6	595	600	252	0.42	0.39	0.335423	
4	2	6	596	200	100	0.5	0.5	0.260941	
4	2	6	597	300	48	0.16	0.31	1.08868	
4	2	6	598	400	320	0.8	0.6	0.502586	
4	2	6	599	600	588	0.98	0.9	0.425109	
4	2	6	600	400	172	0.43	0.4	0.560759	
4	2	7	601	200	196	0.98	0.95	0.512757	
4	2	7	602	200	162	0.81	0.65	1.66354	
4	2	7	603	300	150	0.5	0.5	0.308936	
4	2	7	604	500	465	0.93	0.75	1.41865	
4	2	7	605	300	15	0.05	0.15	0.335495	
4	2	7	606	600	420	0.7	0.55	0.620894	
4	2	7	607	400	44	0.11	0.35	1.18422	
4	2	7	608	400	376	0.94	0.77	0.531035	
4	2	7	609	500	320	0.64	0.55	0.724318	
4	2	7	610	600	306	0.51	0.46	0.81161	
4	2	7	611	600	390	0.65	0.51	1.0648	
4	2	7	612	300	261	0.87	0.65	0.769488	
4	2	7	613	600	540	0.9	0.78	0.385037	
4	2	7	614	300	30	0.1	0.15	0.454387	
4	2	7	615	500	45	0.09	0.199	0.745906	
4	2	7	616	600	336	0.56	0.465	1.37955	
4	2	7	617	200	54	0.27	0.4	1.52202	
4	2	7	618	500	185	0.37	0.45	0.834785	
4	2	7	619	300	102	0.34	0.42	0.711728	
4	2	7	620	200	178	0.89	0.7	1.18663	
4	2	7	621	400	244	0.61	0.59	1.14166	
4	2	7	622	200	182	0.91	0.7	0.89677	
4	2	7	623	600	150	0.25	0.35	1.23572	
4	2	7	624	300	255	0.85	0.75	0.186529	
4	2	7	625	500	415	0.83	0.7	0.544096	
4	2	7	626	500	440	0.88	0.76	0.387733	
4	2	7	627	200	38	0.19	0.29	0.536798	
4	2	7	628	600	582	0.97	0.88	0.560131	
4	2	7	629	200	104	0.52	0.55	0.479728	
4	2	7	630	400	220	0.55	0.52	1.55106	
4	2	7	631	500	5	0.01	0.11	0.7714	
4	2	7	632	500	10	0.02	0.1	1.14269	
4	2	7	633	500	400	0.8	0.68	0.689647	
4	2	7	634	300	12	0.04	0.1	1.05883	
4	2	7	635	200	142	0.71	0.6	1.20214	
4	2	7	636	400	368	0.92	0.75	0.994154	
4	2	7	637	300	237	0.79	0.59	3.032	
4	2	7	638	500	430	0.86	0.65	1.11789	
4	2	7	639	500	245	0.49	0.55	1.23713	
4	2	7	640	400	48	0.12	0.4	0.614076	
4	2	7	641	400	292	0.73	0.67	1.26923	
4	2	7	642	600	360	0.6	0.525	0.610456	
4	2	7	643	500	295	0.59	0.525	0.711529	
4	2	7	644	600	300	0.5	0.53	1.09845	
4	2	7	645	500	340	0.68	0.6	0.345352	
4	2	7	646	300	252	0.84	0.68	0.89874	
4	2	7	647	200	16	0.08	0.2	0.738048	
4	2	7	648	400	156	0.39	0.33	0.973317	
4	2	7	649	200	82	0.41	0.4	0.330504	
4	2	7	650	300	9	0.03	0.15	0.57	
4	2	7	651	300	21	0.07	0.2	0.255219	
4	2	7	652	200	58	0.29	0.35	0.249052	
4	2	7	653	400	56	0.14	0.34	1.01068	
4	2	7	654	400	380	0.95	0.86	0.397329	
4	2	7	655	200	86	0.43	0.5	0.748579	
4	2	7	656	400	180	0.45	0.44	0.883634	
4	2	7	657	500	65	0.13	0.36	0.330555	
4	2	7	658	400	60	0.15	0.35	0.442313	
4	2	7	659	600	264	0.44	0.495	0.775449	
4	2	7	660	600	252	0.42	0.475	0.264131	
4	2	7	661	300	51	0.17	0.36	0.887066	
4	2	7	662	500	140	0.28	0.45	1.23366	
4	2	7	663	200	114	0.57	0.59	1.86868	
4	2	7	664	200	124	0.62	0.6	0.60734	
4	2	7	665	500	155	0.31	0.42	0.780864	
4	2	7	666	400	384	0.96	0.88	0.543516	
4	2	7	667	600	132	0.22	0.25	0.54084	
4	2	7	668	200	12	0.06	0.2	1.02217	
4	2	7	669	400	188	0.47	0.51	1.1772	
4	2	7	670	400	212	0.53	0.59	0.96809	
4	2	7	671	400	64	0.16	0.25	0.299965	
4	2	7	672	200	40	0.2	0.36	0.581801	
4	2	7	673	300	222	0.74	0.7	0.520789	
4	2	7	674	400	308	0.77	0.78	0.920166	
4	2	7	675	600	468	0.78	0.75	0.955372	
4	2	7	676	600	216	0.36	0.41	0.730151	
4	2	7	677	400	92	0.23	0.39	0.709029	
4	2	7	678	200	92	0.46	0.49	1.32861	
4	2	7	679	400	160	0.4	0.485	1.03747	
4	2	7	680	200	42	0.21	0.38	0.468186	
4	2	7	681	600	144	0.24	0.39	1.3476	
4	2	7	682	300	96	0.32	0.375	1.33422	
4	2	7	683	600	456	0.76	0.65	0.589121	
4	2	7	684	300	105	0.35	0.44	0.486507	
4	2	7	685	300	201	0.67	0.69	1.15554	
4	2	7	686	300	297	0.99	0.98	0.766688	
4	2	7	687	500	330	0.66	0.72	0.621333	
4	2	7	688	400	288	0.72	0.68	1.10833	
4	2	7	689	500	90	0.18	0.375	1.12322	
4	2	7	690	300	144	0.48	0.46	0.545862	
4	2	7	691	600	492	0.82	0.685	0.779319	
4	2	7	692	600	348	0.58	0.525	0.765924	
4	2	7	693	600	156	0.26	0.42	0.602925	
4	2	7	694	500	375	0.75	0.71	0.447734	
4	2	7	695	600	378	0.63	0.6	1.44509	
4	2	7	696	500	190	0.38	0.435	0.711984	
4	2	7	697	200	60	0.3	0.45	0.536395	
4	2	7	698	300	99	0.33	0.46	1.05345	
4	2	7	699	200	108	0.54	0.61	0.334358	
4	2	7	700	300	207	0.69	0.59	0.239557	
4	2	8	701	200	158	0.79	0.7	0.231578	
4	2	8	702	400	76	0.19	0.3	0.37435	
4	2	8	703	400	312	0.78	0.8	0.647911	
4	2	8	704	400	216	0.54	0.6	0.3286	
4	2	8	705	200	120	0.6	0.5	0.393715	
4	2	8	706	200	144	0.72	0.7	0.408837	
4	2	8	707	200	190	0.95	0.9	0.296229	
4	2	8	708	500	125	0.25	0.35	0.999388	
4	2	8	709	600	564	0.94	0.76	0.27972	
4	2	8	710	500	230	0.46	0.435	0.496899	
4	2	8	711	500	170	0.34	0.39	0.619622	
4	2	8	712	500	380	0.76	0.75	0.160477	
4	2	8	713	500	205	0.41	0.425	1.05393	
4	2	8	714	400	256	0.64	0.5	1.17659	
4	2	8	715	300	258	0.86	0.72	0.569335	
4	2	8	716	300	108	0.36	0.45	0.835787	
4	2	8	717	600	372	0.62	0.51	1.71866	
4	2	8	718	600	558	0.93	0.82	0.287829	
4	2	8	719	300	21	0.07	0.21	0.923154	
4	2	8	720	200	130	0.65	0.6	0.778365	
4	2	8	721	600	348	0.58	0.58	0.747227	
4	2	8	722	500	460	0.92	0.76	0.292322	
4	2	8	723	400	108	0.27	0.29	0.575288	
4	2	8	724	300	189	0.63	0.575	1.71448	
4	2	8	725	500	5	0.01	0.1	0.728703	
4	2	8	726	500	130	0.26	0.33	0.341269	
4	2	8	727	300	171	0.57	0.51	0.960629	
4	2	8	728	600	24	0.04	0.19	0.919516	
4	2	8	729	400	156	0.39	0.52	0.782664	
4	2	8	730	400	280	0.7	0.6	0.271119	
4	2	8	731	500	140	0.28	0.39	0.724845	
4	2	8	732	200	176	0.88	0.76	0.585643	
4	2	8	733	600	252	0.42	0.44	1.21866	
4	2	8	734	500	190	0.38	0.43	0.475221	
4	2	8	735	300	45	0.15	0.4	1.11616	
4	2	8	736	400	236	0.59	0.65	0.335088	
4	2	8	737	300	96	0.32	0.425	0.316997	
4	2	8	738	400	340	0.85	0.7	0.394123	
4	2	8	739	200	48	0.24	0.33	0.251319	
4	2	8	740	500	60	0.12	0.33	0.33885	
4	2	8	741	300	87	0.29	0.35	0.585491	
4	2	8	742	300	120	0.4	0.49	0.596141	
4	2	8	743	600	30	0.05	0.2	0.385382	
4	2	8	744	600	288	0.48	0.51	0.668268	
4	2	8	745	600	294	0.49	0.5	1.42434	
4	2	8	746	600	576	0.96	0.86	0.280749	
4	2	8	747	400	284	0.71	0.74	1.95494	
4	2	8	748	200	22	0.11	0.3	0.312741	
4	2	8	749	500	225	0.45	0.4	0.803792	
4	2	8	750	200	62	0.31	0.475	0.436614	
4	2	8	751	500	40	0.08	0.25	0.56351	
4	2	8	752	600	450	0.75	0.75	0.538512	
4	2	8	753	300	51	0.17	0.33	1.22544	
4	2	8	754	300	153	0.51	0.51	0.851757	
4	2	8	755	300	222	0.74	0.6	0.284429	
4	2	8	756	500	105	0.21	0.39	1.12552	
4	2	8	757	600	180	0.3	0.4	0.844141	
4	2	8	758	300	201	0.67	0.59	0.827197	
4	2	8	759	500	340	0.68	0.6	0.63809	
4	2	8	760	200	122	0.61	0.61	0.428823	
4	2	8	761	600	300	0.5	0.52	0.911758	
4	2	8	762	200	194	0.97	0.88	0.388812	
4	2	8	763	200	44	0.22	0.3	0.633566	
4	2	8	764	400	40	0.1	0.25	0.676902	
4	2	8	765	600	336	0.56	0.505	0.845251	
4	2	8	766	400	132	0.33	0.435	0.374103	
4	2	8	767	400	24	0.06	0.15	0.296586	
4	2	8	768	400	176	0.44	0.465	0.782171	
4	2	8	769	300	231	0.77	0.725	0.388945	
4	2	8	770	200	104	0.52	0.68	0.779988	
4	2	8	771	200	36	0.18	0.33	0.450463	
4	2	8	772	600	504	0.84	0.68	0.937578	
4	2	8	773	300	297	0.99	0.98	0.208545	
4	2	8	774	600	120	0.2	0.375	0.657631	
4	2	8	775	200	110	0.55	0.55	0.92803	
4	2	8	776	600	588	0.98	0.89	0.408906	
4	2	8	777	500	450	0.9	0.75	0.253742	
4	2	8	778	400	324	0.81	0.658	0.299092	
4	2	8	779	300	141	0.47	0.525	0.911794	
4	2	8	780	300	39	0.13	0.425	0.570497	
4	2	8	781	600	396	0.66	0.65	0.328767	
4	2	8	782	200	6	0.03	0.08	0.619836	
4	2	8	783	200	28	0.14	0.2	1.35256	
4	2	8	784	300	27	0.09	0.24	1.52541	
4	2	8	785	500	215	0.43	0.43	0.559748	
4	2	8	786	300	159	0.53	0.505	1.19447	
4	2	8	787	500	410	0.82	0.69	0.311908	
4	2	8	788	500	10	0.02	0.11	0.392955	
4	2	8	789	400	140	0.35	0.39	0.672117	
4	2	8	790	200	100	0.5	0.49	0.61519	
4	2	8	791	500	115	0.23	0.44	0.154325	
4	2	8	792	400	320	0.8	0.68	0.297765	
4	2	8	793	400	348	0.87	0.76	0.888474	
4	2	8	794	300	267	0.89	0.77	0.832821	
4	2	8	795	400	332	0.83	0.78	0.793557	
4	2	8	796	200	182	0.91	0.85	0.296147	
4	2	8	797	400	276	0.69	0.74	0.377608	
4	2	8	798	600	96	0.16	0.29	0.92886	
4	2	8	799	600	222	0.37	0.365	0.709358	
4	2	8	800	200	146	0.73	0.645	0.29623	
