Subject#	Target_color	Block#	Trial#	Numerosity	N_target	P_true	P_reported	RT	
6	2	6	533	400	72	0.18	0.4	0.143869	
6	2	6	534	600	366	0.61	0.8	0.275768	
6	2	6	535	200	158	0.79	0.8	0.309702	
6	2	6	536	300	111	0.37	0.6	0.185278	
6	2	6	537	200	120	0.6	0.6	0.327241	
6	2	6	538	200	144	0.72	0.6	0.282953	
6	2	6	539	300	12	0.04	0.1	0.504517	
6	2	6	540	500	5	0.01	0.1	0.498111	
6	2	6	541	400	276	0.69	0.7	0.159729	
6	2	6	542	500	485	0.97	0.9	0.351425	
6	2	6	543	300	270	0.9	0.9	0.347111	
6	2	6	544	300	201	0.67	0.8	0.424778	
6	2	6	545	400	340	0.85	0.8	0.520411	
6	2	6	546	500	435	0.87	0.8	0.343997	
6	2	6	547	400	200	0.5	0.8	0.26951	
6	2	6	548	500	125	0.25	0.4	0.287247	
6	2	6	549	400	48	0.12	0.3	0.166771	
6	2	6	550	600	324	0.54	0.7	0.2146	
6	2	6	551	200	66	0.33	0.4	0.254228	
6	2	6	552	300	288	0.96	0.7	0.300323	
6	2	6	553	200	188	0.94	0.8	0.180489	
6	2	6	554	400	112	0.28	0.6	0.270578	
6	2	6	555	200	176	0.88	0.7	0.0281926	
6	2	6	556	600	144	0.24	0.5	0.0758748	
6	2	6	557	500	80	0.16	0.6	0.0836221	
6	2	6	558	500	95	0.19	0.4	0.247384	
6	2	6	559	500	230	0.46	0.6	0.00297594	
6	2	6	560	500	200	0.4	0.7	0.230953	
6	2	6	561	600	120	0.2	0.6	0.314762	
6	2	6	562	500	110	0.22	0.5	0.00307944	
6	2	6	563	200	26	0.13	0.2	0.218239	
6	2	6	564	300	267	0.89	0.85	0.448712	
6	2	6	565	500	375	0.75	0.8	0.294436	
6	2	6	566	500	460	0.92	0.9	0.324012	
6	2	6	567	200	4	0.02	0.1	0.273661	
6	2	6	568	300	252	0.84	0.8	0.0853823	
6	2	6	569	200	76	0.38	0.5	0.30927	
6	2	6	570	400	116	0.29	0.7	0.00297568	
6	2	6	571	300	273	0.91	0.9	0.196837	
6	2	6	572	600	294	0.49	0.8	0.460443	
6	2	6	573	600	36	0.06	0.2	0.23211	
6	2	6	574	400	204	0.51	0.5	0.339732	
6	2	6	575	600	354	0.59	0.6	0.38749	
6	2	6	576	600	336	0.56	0.8	0.303291	
6	2	6	577	300	192	0.64	0.7	0.243004	
6	2	6	578	200	132	0.66	0.6	0.278444	
6	2	6	579	300	222	0.74	0.7	0.154255	
6	2	6	580	600	234	0.39	0.66	0.0137739	
6	2	6	581	400	68	0.17	0.4	0.223484	
6	2	6	582	200	114	0.57	0.4	0.213206	
6	2	6	583	200	88	0.44	0.03	0.158928	
6	2	6	584	300	21	0.07	0.1	0.306133	
6	2	6	585	300	213	0.71	0.7	0.394334	
6	2	6	586	500	45	0.09	0.3	0.309954	
6	2	6	587	500	250	0.5	0.7	0.113641	
6	2	6	588	500	180	0.36	0.6	0.321339	
6	2	6	589	600	492	0.82	0.8	0.205099	
6	2	6	590	600	30	0.05	0.3	0.0986399	
6	2	6	591	200	190	0.95	0.9	0.286429	
6	2	6	592	200	52	0.26	0.7	0.0761392	
6	2	6	593	400	308	0.77	0.8	0.568137	
6	2	6	594	600	282	0.47	0.7	0.00296288	
6	2	6	595	400	252	0.63	0.7	0.283218	
6	2	6	596	500	135	0.27	0.6	0.235027	
6	2	6	597	600	192	0.32	0.7	0.524843	
6	2	6	598	400	292	0.73	0.8	0.250299	
6	2	6	599	300	123	0.41	0.9	0.260099	
6	2	6	600	200	96	0.48	0.5	0.00295913	
6	2	7	601	300	168	0.56	0.6	0.241598	
6	2	7	602	400	248	0.62	0.8	0.276773	
6	2	7	603	600	414	0.69	0.9	0.123238	
6	2	7	604	200	140	0.7	0.7	0.240837	
6	2	7	605	200	48	0.24	0.3	0.284636	
6	2	7	606	200	8	0.04	0.1	0.218307	
6	2	7	607	300	165	0.55	0.7	0.218101	
6	2	7	608	500	130	0.26	0.4	0.271849	
6	2	7	609	500	320	0.64	0.8	0.309742	
6	2	7	610	300	9	0.03	0.1	0.287267	
6	2	7	611	500	115	0.23	0.7	0.296201	
6	2	7	612	400	44	0.11	0.3	0.258053	
6	2	7	613	400	184	0.46	0.08	0.259462	
6	2	7	614	200	88	0.44	0.6	0.392679	
6	2	7	615	300	243	0.81	0.9	0.216536	
6	2	7	616	300	213	0.71	0.9	0.246057	
6	2	7	617	500	140	0.28	0.7	0.289798	
6	2	7	618	500	360	0.72	0.8	0.289646	
6	2	7	619	500	490	0.98	0.9	0.30982	
6	2	7	620	200	86	0.43	0.6	0.217351	
6	2	7	621	600	174	0.29	0.5	0.189229	
6	2	7	622	400	320	0.8	0.8	0.224981	
6	2	7	623	200	120	0.6	0.6	0.0035627	
6	2	7	624	400	144	0.36	0.5	0.284492	
6	2	7	625	500	235	0.47	0.7	0.298242	
6	2	7	626	400	332	0.83	0.8	0.139744	
6	2	7	627	200	100	0.5	0.6	0.265304	
6	2	7	628	600	180	0.3	0.5	0.185053	
6	2	7	629	400	260	0.65	0.8	0.393043	
6	2	7	630	300	18	0.06	0.1	0.244732	
6	2	7	631	200	4	0.02	0.1	0.284352	
6	2	7	632	600	6	0.01	0.11	0.236111	
6	2	7	633	400	164	0.41	0.5	0.00305701	
6	2	7	634	400	132	0.33	0.5	0.267561	
6	2	7	635	500	305	0.61	0.7	0.421043	
6	2	7	636	600	528	0.88	0.9	0.280599	
6	2	7	637	600	438	0.73	0.9	0.33212	
6	2	7	638	500	290	0.58	0.8	0.235765	
6	2	7	639	500	65	0.13	0.5	0.233423	
6	2	7	640	300	177	0.59	0.6	0.0534271	
6	2	7	641	500	245	0.49	0.7	0.388927	
6	2	7	642	600	288	0.48	0.7	0.230589	
6	2	7	643	600	516	0.86	0.8	0.0304616	
6	2	7	644	500	75	0.15	0.4	0.218231	
6	2	7	645	600	72	0.12	0.4	0.265796	
6	2	7	646	300	270	0.9	0.8	0.235344	
6	2	7	647	200	126	0.63	0.5	0.426876	
6	2	7	648	200	132	0.66	0.7	0.0587479	
6	2	7	649	500	335	0.67	0.8	0.00329207	
6	2	7	650	300	24	0.08	0.4	0.264078	
6	2	7	651	600	108	0.18	0.4	0.268127	
6	2	7	652	300	252	0.84	0.7	0.200027	
6	2	7	653	200	106	0.53	0.5	0.284972	
6	2	7	654	400	364	0.91	0.8	0.323975	
6	2	7	655	200	192	0.96	0.9	0.335972	
6	2	7	656	600	474	0.79	0.8	0.587638	
6	2	7	657	300	153	0.51	0.7	0.419065	
6	2	7	658	500	380	0.76	0.8	0.00306759	
6	2	7	659	300	93	0.31	0.3	0.286448	
6	2	7	660	600	228	0.38	0.4	0.440922	
6	2	7	661	600	462	0.77	0.8	0.480493	
6	2	7	662	400	100	0.25	0.3	0.00304547	
6	2	7	663	200	40	0.2	0.4	0.312006	
6	2	7	664	200	136	0.68	0.5	0.271686	
6	2	7	665	500	285	0.57	0.9	0.00313159	
6	2	7	666	200	100	0.5	0.7	0.297446	
6	2	7	667	600	558	0.93	0.9	0.251197	
6	2	7	668	600	126	0.21	0.3	1.27525	
6	2	7	669	200	28	0.14	0.4	0.347219	
6	2	7	670	300	234	0.78	0.7	0.213347	
6	2	7	671	400	216	0.54	0.8	0.150772	
6	2	7	672	400	108	0.27	0.4	0.267564	
6	2	7	673	500	195	0.39	0.3	0.0746511	
6	2	7	674	300	96	0.32	0.4	0.410302	
6	2	7	675	400	380	0.95	0.9	0.199771	
6	2	7	676	500	425	0.85	0.8	0.239913	
6	2	7	677	600	534	0.89	0.84	0.315397	
6	2	7	678	400	348	0.87	0.9	0.322575	
6	2	7	679	200	90	0.45	0.3	0.134355	
6	2	7	680	300	21	0.07	0.2	0.301869	
6	2	7	681	200	84	0.42	0.5	0.201475	
6	2	7	682	500	370	0.74	0.7	0.0252803	
6	2	7	683	400	68	0.17	0.2	0.59474	
6	2	7	684	300	225	0.75	0.4	0.178479	
6	2	7	685	600	204	0.34	0.4	0.136305	
6	2	7	686	400	208	0.52	0.5	0.00296665	
6	2	7	687	400	20	0.05	0.4	0.225699	
6	2	7	688	300	48	0.16	0.3	0.401519	
6	2	7	689	500	95	0.19	0.4	0.299138	
6	2	7	690	200	70	0.35	0.4	0.149053	
6	2	7	691	600	60	0.1	0.4	0.28652	
6	2	7	692	300	27	0.09	0.1	0.0783367	
6	2	7	693	600	552	0.92	0.9	0.191897	
6	2	7	694	500	110	0.22	0.5	0.207824	
6	2	7	695	400	160	0.4	0.7	0.00297328	
6	2	7	696	300	291	0.97	0.8	0.36958	
6	2	7	697	600	564	0.94	0.9	0.23713	
6	2	7	698	200	74	0.37	0.7	0.298845	
6	2	7	699	400	328	0.82	0.6	0.220747	
6	2	7	700	300	297	0.99	0.95	0.154558	
6	2	8	701	300	57	0.19	0.4	0.177886	
6	2	8	702	200	198	0.99	0.99	0.335999	
6	2	8	703	300	276	0.92	0.9	0.217273	
6	2	8	704	400	220	0.55	0.7	0.00297376	
6	2	8	705	400	96	0.24	0.6	0.248797	
6	2	8	706	600	198	0.33	0.5	0.230382	
6	2	8	707	600	336	0.56	0.8	0.224355	
6	2	8	708	400	72	0.18	0.44	0.00358372	
6	2	8	709	200	120	0.6	0.08	0.222734	
6	2	8	710	300	36	0.12	0.1	0.211748	
6	2	8	711	600	522	0.87	0.88	0.291542	
6	2	8	712	200	144	0.72	0.7	0.310997	
6	2	8	713	600	300	0.5	0.8	0.450738	
6	2	8	714	200	12	0.06	0.1	0.262146	
6	2	8	715	400	272	0.68	0.8	0.0921337	
6	2	8	716	400	92	0.23	0.5	0.127892	
6	2	8	717	600	126	0.21	0.5	0.203835	
6	2	8	718	500	390	0.78	0.9	0.269625	
6	2	8	719	200	96	0.48	0.6	0.0671796	
6	2	8	720	600	576	0.96	0.8	0.279134	
6	2	8	721	600	582	0.97	0.8	0.208872	
6	2	8	722	200	150	0.75	0.6	0.15873	
6	2	8	723	400	292	0.73	0.6	0.186331	
6	2	8	724	500	250	0.5	0.7	0.338129	
6	2	8	725	600	534	0.89	0.8	0.0358693	
6	2	8	726	200	64	0.32	0.4	0.249769	
6	2	8	727	600	528	0.88	0.8	0.27566	
6	2	8	728	600	354	0.59	0.8	0.25144	
6	2	8	729	400	8	0.02	0.3	0.287131	
6	2	8	730	200	116	0.58	0.5	0.384758	
6	2	8	731	300	108	0.36	0.5	0.272582	
6	2	8	732	500	55	0.11	0.4	0.300314	
6	2	8	733	300	21	0.07	0.4	0.299919	
6	2	8	734	500	65	0.13	0.4	0.309827	
6	2	8	735	400	152	0.38	0.5	0.393315	
6	2	8	736	500	200	0.4	0.7	0.286949	
6	2	8	737	500	145	0.29	0.6	0.26071	
6	2	8	738	200	62	0.31	0.7	0.254722	
6	2	8	739	500	285	0.57	0.8	0.122097	
6	2	8	740	300	237	0.79	0.8	0.00299277	
6	2	8	741	300	111	0.37	0.7	0.0029888	
6	2	8	742	500	260	0.52	0.6	0.329667	
6	2	8	743	300	228	0.76	0.7	0.00297904	
6	2	8	744	500	475	0.95	0.95	0.269122	
6	2	8	745	400	212	0.53	0.85	0.374723	
6	2	8	746	500	315	0.63	0.7	0.758344	
6	2	8	747	200	70	0.35	0.4	0.271712	
6	2	8	748	400	172	0.43	0.5	0.0195269	
6	2	8	749	200	44	0.22	0.4	0.249352	
6	2	8	750	200	102	0.51	0.5	0.188945	
6	2	8	751	500	70	0.14	0.5	0.212707	
6	2	8	752	400	108	0.27	0.5	0.0105561	
6	2	8	753	500	415	0.83	0.8	0.214624	
6	2	8	754	600	510	0.85	0.8	0.214179	
6	2	8	755	600	540	0.9	0.8	0.25791	
6	2	8	756	400	32	0.08	0.1	0.257879	
6	2	8	757	400	68	0.17	0.3	0.783546	
6	2	8	758	500	410	0.82	0.4	0.241224	
6	2	8	759	300	90	0.3	0.4	0.241015	
6	2	8	760	500	420	0.84	0.66	0.170613	
6	2	8	761	600	282	0.47	0.05	0.187511	
6	2	8	762	300	135	0.45	0.4	0.279493	
6	2	8	763	300	279	0.93	0.5	0.0332114	
6	2	8	764	300	45	0.15	0.4	0.282853	
6	2	8	765	200	124	0.62	0.7	0.298902	
6	2	8	766	300	198	0.66	0.7	0.404602	
6	2	8	767	500	355	0.71	0.7	0.284084	
6	2	8	768	500	470	0.94	0.8	0.241979	
6	2	8	769	300	195	0.65	0.6	0.00300276	
6	2	8	770	200	32	0.16	0.4	0.325544	
6	2	8	771	600	294	0.49	0.7	0.225304	
6	2	8	772	200	84	0.42	0.5	0.24644	
6	2	8	773	600	588	0.98	0.9	0.130128	
6	2	8	774	300	222	0.74	0.8	0.217938	
6	2	8	775	300	192	0.64	0.7	0.301854	
6	2	8	776	200	78	0.39	0.4	0.311748	
6	2	8	777	400	36	0.09	0.3	0.165297	
6	2	8	778	600	246	0.41	0.5	0.00298711	
6	2	8	779	300	162	0.54	0.5	0.206886	
6	2	8	780	300	30	0.1	0.4	0.00307931	
6	2	8	781	600	462	0.77	0.8	0.110731	
6	2	8	782	400	320	0.8	0.7	0.342593	
6	2	8	783	500	305	0.61	0.6	0.0422785	
6	2	8	784	400	344	0.86	0.8	0.25617	
6	2	8	785	400	176	0.44	0.7	0.166071	
6	2	8	786	600	156	0.26	0.6	0.00298871	
6	2	8	787	300	75	0.25	0.4	0.00316538	
6	2	8	788	300	201	0.67	0.44	0.0274238	
6	2	8	789	400	364	0.91	0.7	0.263342	
6	2	8	790	200	92	0.46	0.5	0.26495	
6	2	8	791	600	204	0.34	0.05	0.304826	
6	2	8	792	500	350	0.7	0.8	0.00310598	
6	2	8	793	400	324	0.81	0.7	0.121271	
6	2	8	794	600	30	0.05	0.1	0.269227	
6	2	8	795	200	8	0.04	0.05	0.922788	
6	2	8	796	400	4	0.01	0.01	1.48227	
6	2	8	797	500	100	0.2	0.2	0.323074	
6	2	8	798	200	138	0.69	0.6	0.376811	
6	2	8	799	200	6	0.03	0.1	0.348535	
6	2	8	800	500	140	0.28	0.3	0.666229	
