Subject#	Target_color	Block#	Trial#	Numerosity	N_target	P_true	P_reported	RT	
2	2	6	536	200	18	0.09	0.2	1.66643	
2	2	6	537	200	154	0.77	0.8	2.22496	
2	2	6	538	300	192	0.64	0.6	0.301214	
2	2	6	539	200	10	0.05	0.15	0.764516	
2	2	6	540	200	52	0.26	0.5	3.54141	
2	2	6	541	500	35	0.07	0.2	1.04068	
2	2	6	542	600	318	0.53	0.55	1.94935	
2	2	6	543	500	375	0.75	0.78	2.60766	
2	2	6	544	300	201	0.67	0.7	2.33556	
2	2	6	545	400	44	0.11	0.2	2.64749	
2	2	6	546	600	378	0.63	0.65	1.22146	
2	2	6	547	600	588	0.98	0.9	1.38826	
2	2	6	548	200	50	0.25	0.4	2.48004	
2	2	6	549	600	480	0.8	0.8	1.53834	
2	2	6	550	300	147	0.49	0.5	0.44842	
2	2	6	551	600	102	0.17	0.2	1.22945	
2	2	6	552	500	185	0.37	0.5	0.893883	
2	2	6	553	400	24	0.06	0.2	1.62462	
2	2	6	554	500	475	0.95	0.8	2.93499	
2	2	6	555	300	171	0.57	0.7	1.2739	
2	2	6	556	300	30	0.1	0.15	3.30791	
2	2	6	557	600	414	0.69	0.8	0.949297	
2	2	6	558	600	114	0.19	0.7	4.85426	
2	2	6	559	300	261	0.87	0.8	2.76014	
2	2	6	560	600	432	0.72	0.85	1.40627	
2	2	6	561	500	155	0.31	0.4	0.70879	
2	2	6	562	400	112	0.28	0.3	2.11942	
2	2	6	563	500	340	0.68	0.7	1.38969	
2	2	6	564	600	306	0.51	0.5	0.758572	
2	2	6	565	400	156	0.39	0.5	0.817348	
2	2	6	566	400	84	0.21	0.4	3.57632	
2	2	6	567	500	410	0.82	0.8	1.07357	
2	2	6	568	200	162	0.81	0.65	2.75236	
2	2	6	569	600	438	0.73	0.7	0.970419	
2	2	6	570	500	180	0.36	0.35	2.86743	
2	2	6	571	400	152	0.38	0.5	1.03098	
2	2	6	572	400	56	0.14	0.2	0.960081	
2	2	6	573	600	72	0.12	0.1	1.28484	
2	2	6	574	200	82	0.41	0.45	0.581837	
2	2	6	575	200	178	0.89	0.85	1.58969	
2	2	6	576	200	194	0.97	0.95	1.01399	
2	2	6	577	400	360	0.9	0.9	5.69061	
2	2	6	578	500	350	0.7	0.8	1.0867	
2	2	6	579	600	288	0.48	0.5	0.877402	
2	2	6	580	200	46	0.23	0.25	3.79944	
2	2	6	581	600	336	0.56	0.5	2.28495	
2	2	6	582	300	279	0.93	0.9	1.95899	
2	2	6	583	400	140	0.35	0.2	1.76318	
2	2	6	584	200	44	0.22	0.5	27.7142	
2	2	6	585	500	415	0.83	0.8	0.967132	
2	2	6	586	500	210	0.42	0.5	2.51974	
2	2	6	587	600	240	0.4	0.4	1.31777	
2	2	6	588	600	360	0.6	0.6	0.490756	
2	2	6	589	500	430	0.86	0.5	5.71976	
2	2	6	590	500	495	0.99	0.9	1.27105	
2	2	6	591	300	276	0.92	0.85	2.54398	
2	2	6	592	300	177	0.59	0.6	1.88947	
2	2	6	593	200	182	0.91	0.5	5.46566	
2	2	6	594	300	129	0.43	0.4	1.07155	
2	2	6	595	200	64	0.32	0.5	4.02441	
2	2	6	596	200	124	0.62	0.6	1.01932	
2	2	6	597	200	58	0.29	0.5	2.27618	
2	2	6	598	300	81	0.27	0.2	1.75386	
2	2	6	599	500	225	0.45	0.5	0.890061	
2	2	6	600	200	168	0.84	0.8	0.809572	
2	2	7	601	300	90	0.3	0.3	1.0627	
2	2	7	602	200	130	0.65	0.6	1.6067	
2	2	7	603	600	576	0.96	0.9	1.22589	
2	2	7	604	200	84	0.42	0.5	0.834837	
2	2	7	605	400	220	0.55	0.5	0.841511	
2	2	7	606	200	70	0.35	0.5	2.13447	
2	2	7	607	200	162	0.81	0.8	1.26089	
2	2	7	608	200	156	0.78	0.75	2.41117	
2	2	7	609	400	352	0.88	0.8	3.27267	
2	2	7	610	400	204	0.51	0.6	1.52791	
2	2	7	611	400	188	0.47	0.5	0.642612	
2	2	7	612	400	388	0.97	0.9	4.3299	
2	2	7	613	500	330	0.66	0.65	0.752737	
2	2	7	614	400	176	0.44	0.4	0.98766	
2	2	7	615	600	384	0.64	0.5	0.954672	
2	2	7	616	400	216	0.54	0.5	0.775904	
2	2	7	617	500	410	0.82	0.75	0.838924	
2	2	7	618	500	290	0.58	0.5	1.25005	
2	2	7	619	200	22	0.11	0.2	0.672807	
2	2	7	620	200	174	0.87	0.8	2.44791	
2	2	7	621	200	120	0.6	0.5	0.932341	
2	2	7	622	300	108	0.36	0.5	1.60327	
2	2	7	623	600	24	0.04	0.1	1.42596	
2	2	7	624	500	5	0.01	0.05	0.52075	
2	2	7	625	600	540	0.9	0.85	3.59613	
2	2	7	626	300	213	0.71	0.6	3.73134	
2	2	7	627	600	30	0.05	0.15	1.54241	
2	2	7	628	500	345	0.69	0.8	1.77062	
2	2	7	629	500	145	0.29	0.5	3.50322	
2	2	7	630	600	12	0.02	0.1	1.7571	
2	2	7	631	300	171	0.57	0.5	0.821626	
2	2	7	632	500	385	0.77	0.5	6.00873	
2	2	7	633	600	498	0.83	0.8	0.964349	
2	2	7	634	300	222	0.74	0.7	0.843382	
2	2	7	635	400	196	0.49	0.5	0.868613	
2	2	7	636	500	375	0.75	0.75	1.06604	
2	2	7	637	300	18	0.06	0.2	2.72893	
2	2	7	638	200	170	0.85	0.9	2.31489	
2	2	7	639	300	120	0.4	0.6	1.22916	
2	2	7	640	200	14	0.07	0.2	0.548176	
2	2	7	641	200	188	0.94	0.9	2.09938	
2	2	7	642	200	26	0.13	0.15	2.30582	
2	2	7	643	400	132	0.33	0.4	0.65773	
2	2	7	644	500	420	0.84	0.8	1.24925	
2	2	7	645	400	56	0.14	0.2	1.62011	
2	2	7	646	200	140	0.7	0.6	1.90477	
2	2	7	647	300	177	0.59	0.65	0.759455	
2	2	7	648	600	570	0.95	0.8	0.712712	
2	2	7	649	500	110	0.22	0.35	2.9941	
2	2	7	650	600	150	0.25	0.4	2.94356	
2	2	7	651	400	180	0.45	0.5	0.60959	
2	2	7	652	400	152	0.38	0.4	0.82695	
2	2	7	653	300	159	0.53	0.5	2.01427	
2	2	7	654	600	516	0.86	0.5	3.39264	
2	2	7	655	600	300	0.5	0.5	1.18005	
2	2	7	656	500	460	0.92	0.8	0.64299	
2	2	7	657	400	292	0.73	0.6	0.754475	
2	2	7	658	400	396	0.99	0.99	0.873482	
2	2	7	659	300	78	0.26	0.5	1.20075	
2	2	7	660	500	195	0.39	0.4	1.26338	
2	2	7	661	400	252	0.63	0.5	1.6701	
2	2	7	662	200	38	0.19	0.1	4.77287	
2	2	7	663	600	204	0.34	0.5	0.939668	
2	2	7	664	500	445	0.89	0.88	0.959676	
2	2	7	665	300	36	0.12	0.2	1.24181	
2	2	7	666	300	30	0.1	0.1	1.36949	
2	2	7	667	500	140	0.28	0.5	1.47003	
2	2	7	668	300	81	0.27	0.4	0.895367	
2	2	7	669	300	294	0.98	0.99	1.56028	
2	2	7	670	600	120	0.2	0.4	1.37128	
2	2	7	671	300	111	0.37	0.5	0.527759	
2	2	7	672	400	248	0.62	0.65	1.02326	
2	2	7	673	600	102	0.17	0.35	1.16986	
2	2	7	674	200	160	0.8	0.808	2.44476	
2	2	7	675	600	48	0.08	0.1	1.87231	
2	2	7	676	300	204	0.68	0.7	0.768291	
2	2	7	677	500	465	0.93	0.8	2.51552	
2	2	7	678	400	192	0.48	0.5	0.435564	
2	2	7	679	300	72	0.24	0.4	1.50293	
2	2	7	680	400	224	0.56	0.5	1.53955	
2	2	7	681	500	155	0.31	0.4	1.36198	
2	2	7	682	500	455	0.91	0.9	2.6388	
2	2	7	683	600	366	0.61	0.8	1.02498	
2	2	7	684	300	48	0.16	0.2	1.22981	
2	2	7	685	300	201	0.67	0.6	3.7498	
2	2	7	686	500	105	0.21	0.3	0.783129	
2	2	7	687	500	90	0.18	0.3	3.03583	
2	2	7	688	600	474	0.79	0.7	0.665477	
2	2	7	689	300	45	0.15	0.3	0.697037	
2	2	7	690	200	64	0.32	0.4	1.36974	
2	2	7	691	400	304	0.76	0.7	1.3926	
2	2	7	692	400	12	0.03	0.5	1.09126	
2	2	7	693	200	82	0.41	0.4	0.971217	
2	2	7	694	200	92	0.46	0.5	0.626324	
2	2	7	695	200	144	0.72	0.7	1.10744	
2	2	7	696	200	100	0.5	0.6	0.986446	
2	2	7	697	600	138	0.23	0.2	1.41722	
2	2	7	698	600	54	0.09	0.2	0.874053	
2	2	7	699	500	260	0.52	0.65	1.06707	
2	2	7	700	600	258	0.43	0.45	1.58587	
2	2	8	701	300	54	0.18	0.2	3.57766	
2	2	8	702	300	12	0.04	0.1	0.874419	
2	2	8	703	600	582	0.97	0.95	0.979101	
2	2	8	704	200	110	0.55	0.5	1.32121	
2	2	8	705	500	240	0.48	0.5	0.777796	
2	2	8	706	400	68	0.17	0.35	1.86698	
2	2	8	707	600	174	0.29	0.4	1.24701	
2	2	8	708	200	42	0.21	0.4	2.9217	
2	2	8	709	200	72	0.36	0.5	1.17734	
2	2	8	710	300	150	0.5	0.5	0.930095	
2	2	8	711	300	207	0.69	0.68	0.761311	
2	2	8	712	300	198	0.66	0.7	1.05419	
2	2	8	713	500	305	0.61	0.6	0.884855	
2	2	8	714	400	44	0.11	0.2	1.55371	
2	2	8	715	500	280	0.56	0.8	1.54631	
2	2	8	716	600	594	0.99	0.99	1.26478	
2	2	8	717	500	475	0.95	0.9	0.723299	
2	2	8	718	500	125	0.25	0.4	2.41594	
2	2	8	719	600	72	0.12	0.3	1.80204	
2	2	8	720	200	66	0.33	0.4	2.49643	
2	2	8	721	600	426	0.71	0.8	2.01831	
2	2	8	722	500	195	0.39	0.5	0.553259	
2	2	8	723	600	114	0.19	0.4	3.19058	
2	2	8	724	200	62	0.31	0.4	3.07992	
2	2	8	725	500	335	0.67	0.5	1.3663	
2	2	8	726	400	180	0.45	0.5	0.221076	
2	2	8	727	400	128	0.32	0.4	1.46854	
2	2	8	728	600	144	0.24	0.4	0.519394	
2	2	8	729	200	172	0.86	0.9	1.32857	
2	2	8	730	600	138	0.23	0.3	2.17509	
2	2	8	731	300	162	0.54	0.5	0.775284	
2	2	8	732	200	92	0.46	0.5	1.06639	
2	2	8	733	300	90	0.3	0.5	0.963439	
2	2	8	734	300	48	0.16	0.2	0.564213	
2	2	8	735	200	130	0.65	0.6	4.38546	
2	2	8	736	400	312	0.78	0.5	63.2872	
2	2	8	737	600	492	0.82	0.8	1.65058	
2	2	8	738	300	177	0.59	0.6	1.7571	
2	2	8	739	500	190	0.38	0.4	1.21169	
2	2	8	740	500	460	0.92	0.9	2.25062	
2	2	8	741	400	108	0.27	0.3	0.506949	
2	2	8	742	500	470	0.94	0.8	0.991662	
2	2	8	743	500	385	0.77	0.7	1.15515	
2	2	8	744	400	20	0.05	0.1	1.46591	
2	2	8	745	200	116	0.58	0.6	0.796802	
2	2	8	746	400	40	0.1	0.15	1.22984	
2	2	8	747	600	264	0.44	0.45	1.17539	
2	2	8	748	500	175	0.35	0.4	0.738491	
2	2	8	749	600	588	0.98	0.9	1.1998	
2	2	8	750	300	210	0.7	0.8	3.89743	
2	2	8	751	200	18	0.09	0.1	1.37674	
2	2	8	752	300	123	0.41	0.5	0.785638	
2	2	8	753	400	28	0.07	0.1	1.38477	
2	2	8	754	300	9	0.03	0.05	0.0596816	
2	2	8	755	400	316	0.79	0.75	2.59317	
2	2	8	756	300	249	0.83	0.8	2.89312	
2	2	8	757	500	245	0.49	0.8	5.5468	
2	2	8	758	200	12	0.06	0.1	0.756654	
2	2	8	759	600	306	0.51	0.5	0.659804	
2	2	8	760	600	252	0.42	0.5	0.827005	
2	2	8	761	400	172	0.43	0.4	0.431796	
2	2	8	762	500	420	0.84	0.75	1.1132	
2	2	8	763	500	440	0.88	0.8	0.887824	
2	2	8	764	600	360	0.6	0.65	0.916833	
2	2	8	765	400	324	0.81	0.75	1.39205	
2	2	8	766	400	8	0.02	0.1	0.596682	
2	2	8	767	200	40	0.2	0.25	2.30505	
2	2	8	768	400	104	0.26	0.3	0.711109	
2	2	8	769	600	48	0.08	0.3	0.87637	
2	2	8	770	400	288	0.72	0.8	0.724925	
2	2	8	771	500	170	0.34	0.5	0.722223	
2	2	8	772	200	44	0.22	0.4	2.70507	
2	2	8	773	400	372	0.93	0.9	0.517025	
2	2	8	774	400	252	0.63	0.6	0.502255	
2	2	8	775	500	365	0.73	0.7	0.393784	
2	2	8	776	600	546	0.91	0.8	0.529189	
2	2	8	777	200	74	0.37	0.4	0.803097	
2	2	8	778	200	94	0.47	0.5	0.527373	
2	2	8	779	500	285	0.57	0.6	0.380897	
2	2	8	780	200	148	0.74	0.65	1.35226	
2	2	8	781	200	26	0.13	0.2	1.90296	
2	2	8	782	600	480	0.8	0.75	1.0675	
2	2	8	783	300	42	0.14	0.35	1.42313	
2	2	8	784	300	192	0.64	0.6	1.37583	
2	2	8	785	400	348	0.87	0.8	1.16673	
2	2	8	786	600	534	0.89	0.8	1.16146	
2	2	8	787	400	304	0.76	0.75	0.761703	
2	2	8	788	400	112	0.28	0.4	0.29658	
2	2	8	789	300	120	0.4	0.5	0.54016	
2	2	8	790	500	310	0.62	0.65	2.87743	
2	2	8	791	200	170	0.85	0.1	2.97709	
2	2	8	792	200	2	0.01	0.01	1.6591	
2	2	8	793	300	204	0.68	0.5	1.13846	
2	2	8	794	300	270	0.9	0.8	0.426351	
2	2	8	795	300	156	0.52	0.5	0.783385	
2	2	8	796	300	150	0.5	0.5	0.430675	
2	2	8	797	200	192	0.96	0.9	0.74589	
2	2	8	798	500	375	0.75	0.7	0.197936	
2	2	8	799	600	318	0.53	0.5	0.677674	
2	2	8	800	600	90	0.15	0.2	1.17087	
